Id,Name,Type,Address
7563d2e0-54c9-48b8-ae0d-4987b76911e0,매머드 부산7호점,매머드,부산 금정구 74길 83
8b0ba9e4-9dcb-43cb-bce2-8cb730597f14,빽다방 인천4호점,빽다방,인천 부평구 96길 14
b0fd8341-7ab9-4ae6-9f2d-739ec96022cb,커피빈 대구12호점,커피빈,대구 달서구 46길 20
a6c31d38-f809-476b-9be2-9dd1cc392dc6,스타벅스 서울12호점,스타벅스,서울 서대문구 48길 90
73dc5f94-7555-49ad-848f-13b2ce432ea0,매머드 광주10호점,매머드,광주 서구 71길 36
37614c85-eaf6-4861-82ae-3d07448f9b25,컴포즈 울산12호점,컴포즈,울산 동구 10길 72
10d934d9-e1d1-4d20-ae73-63bbb2193c4a,투썸 부산6호점,투썸,부산 해운대구 65길 17
6784c5b6-ee49-465c-b6b5-6110342c5e8a,매머드 서울14호점,매머드,서울 성동구 1길 30
882f771d-9967-4fdb-9228-4f1479cfa9a4,할리스 인천2호점,할리스,인천 부평구 49길 12
81d94f17-c810-45cd-8dd4-4bf89d51fd2a,매머드 울산1호점,매머드,울산 동구 62길 77
647fc012-ce2b-488b-b910-02c0842645b8,컴포즈 부산6호점,컴포즈,부산 금정구 12길 13
f7ae5428-7b98-4cd9-b0ad-b4ef7393f238,할리스 울산6호점,할리스,울산 동구 27길 96
8a77dc27-2ff9-4004-9245-3de2666102b3,할리스 부산7호점,할리스,부산 해운대구 14길 62
b64a6a06-dacb-4a77-a03f-51315b7d8aef,커피빈 대전10호점,커피빈,대전 유성구 91길 30
559e0ed5-398b-4429-85a2-3ea8b8586a0c,이디야 서울4호점,이디야,서울 종로구 11길 85
12762321-bd99-40d4-9a4c-110b5c0540bf,이디야 서울6호점,이디야,서울 강남구 51길 94
2b882c9d-1787-4168-a0c8-d41f83fffacb,이디야 부산12호점,이디야,부산 연제구 27길 56
c42363ac-06b5-4053-a144-9cb943fe20be,이디야 울산12호점,이디야,울산 동구 88길 72
7673e641-eedb-45c5-93ac-beed45e27f80,커피빈 부산15호점,커피빈,부산 해운대구 5길 92
f054d9bd-5a64-4957-bf3a-49e3b5b50704,이디야 인천9호점,이디야,인천 계양구 49길 95
e9454603-3e0f-4a2a-9457-a297103eb2d7,할리스 대구14호점,할리스,대구 수성구 74길 77
56edeca0-3126-433c-8ed9-a717562d6d85,매머드 부산3호점,매머드,부산 연제구 44길 24
61ea7521-13a4-4a01-91cf-89eecf7055af,컴포즈 서울9호점,컴포즈,서울 종로구 61길 48
c6ee8212-ce65-41d2-be22-c32d95266acd,빽다방 대전7호점,빽다방,대전 중구  25길 48
9ef5acca-129b-4ebc-9944-61e1314b26e5,스타벅스 서울2호점,스타벅스,서울 동대문구 25길 92
cdae629b-1ac1-4c59-b31d-390409538e88,할리스 대전9호점,할리스,대전 중구  13길 97
e928ca39-29af-404a-8dc5-1cd5018266d6,이디야 부산10호점,이디야,부산 해운대구 54길 98
a126d603-5863-4234-ad6e-0a7da47c1eb1,할리스 광주13호점,할리스,광주 서구 23길 39
79d31cf1-7159-417c-8c05-f7f4011c97d3,컴포즈 대구15호점,컴포즈,대구 달서구 14길 19
f4c2a421-de3c-4280-810f-3393abc7e17b,컴포즈 부산5호점,컴포즈,부산 해운대구 38길 75
afbe1e9c-0536-4ff5-88f7-e3560ab282ac,할리스 광주4호점,할리스,광주 광산구 96길 2
98a9db3c-3521-412f-8301-de6731b4eef5,스타벅스 울산5호점,스타벅스,울산 동구 71길 20
2c8990a1-c9a4-45e8-9728-6ad4e7704038,커피빈 부산7호점,커피빈,부산 연제구 40길 86
3b068261-235e-4ead-ae64-b41261063404,빽다방 광주10호점,빽다방,광주 광산구 43길 87
c0fd6dee-d0a4-4371-b155-30c0ff5dfdc7,매머드 인천12호점,매머드,인천 미추홀구 34길 29
aa3af7cf-52fc-4ebc-8764-9a4b421f43fc,컴포즈 대구2호점,컴포즈,대구 수성구 11길 64
793a4ad4-2d36-407f-8316-2c7d48058871,할리스 서울4호점,할리스,서울 동대문구 79길 98
40e94524-cf35-4ead-90a5-f442860155cf,커피빈 광주14호점,커피빈,광주 광산구 1길 56
03ab92db-ea72-4e12-8576-a78a5781e699,할리스 대전12호점,할리스,대전 유성구 75길 5
b9a2ce89-d056-449c-86df-0711163f767b,매머드 대구3호점,매머드,대구 달서구 64길 31
5280246c-c545-4c5c-9223-50bc4df8f9b3,이디야 울산11호점,이디야,울산 동구 99길 69
6ceeee4c-d810-4349-ae6a-81eb47be8da2,할리스 울산9호점,할리스,울산 동구 58길 29
742f9302-cdac-4ccb-bd23-c8f4d1dec7c1,매머드 대전7호점,매머드,대전 중구  69길 90
a4733080-8043-46d3-8e32-ba8a31907dd1,투썸 인천4호점,투썸,인천 미추홀구 85길 2
4c5677f2-7e93-4248-b730-a6061f743090,이디야 광주8호점,이디야,광주 서구 53길 64
c66a5875-482a-47db-8ebe-d78ff2eef3fd,커피빈 대구7호점,커피빈,대구 북구 29길 59
4f9543b2-92f3-4d95-bc91-ddc7b2b14c6a,할리스 인천14호점,할리스,인천 부평구 56길 91
90970afc-3bfd-452e-a2a6-c90eec8b2606,이디야 울산12호점,이디야,울산 중구 69길 51
0ad449ef-dca1-410c-ac0d-c937f165c94c,할리스 광주11호점,할리스,광주 광산구 88길 7
b4f6f1d7-ebb3-40b5-aa50-1b999a741ddf,투썸 인천2호점,투썸,인천 부평구 63길 93
0a60eb53-157d-4b3e-9a0b-c15db78222d2,커피빈 부산13호점,커피빈,부산 연제구 84길 46
4c538646-218e-4bfb-9714-23a1a64b93b2,커피빈 서울1호점,커피빈,서울 서대문구 61길 71
524c6319-8aef-47e9-a917-11cea107f221,이디야 서울2호점,이디야,서울 동대문구 59길 88
16964c7d-0fe0-4eff-a7a8-ac9c5b48b757,컴포즈 광주7호점,컴포즈,광주 광산구 86길 28
d218cf16-1008-4c0b-8438-b3158910b995,컴포즈 대구8호점,컴포즈,대구 수성구 45길 98
e2abbdae-5d45-4313-92cb-1ac06929e493,빽다방 서울4호점,빽다방,서울 종로구 42길 99
b210f63e-5750-4594-97b2-4336506eeca1,커피빈 광주8호점,커피빈,광주 서구 24길 34
bb10089e-d501-4a5c-8eaf-382ea94f1e1f,투썸 부산4호점,투썸,부산 금정구 14길 74
d37e7f39-217c-4581-bb03-be2d34d3cc91,컴포즈 광주4호점,컴포즈,광주 서구 16길 94
9a99e8a3-112f-4655-a550-95580bf4732b,이디야 서울11호점,이디야,서울 동대문구 23길 81
b6ef6a96-0349-4f82-a396-cba4d134b01e,커피빈 부산8호점,커피빈,부산 금정구 15길 43
e230f41b-e839-4a42-bb0f-49826b51cd9e,빽다방 서울7호점,빽다방,서울 서대문구 42길 76
56178312-6f3d-4445-9809-cbae5854f472,투썸 인천9호점,투썸,인천 계양구 49길 38
f5cac545-d943-4b57-92c2-066a131931d6,투썸 서울12호점,투썸,서울 서대문구 59길 9
edb1f17e-ac62-445b-be92-96810bd45499,이디야 대전14호점,이디야,대전 중구  37길 53
20364940-7c18-40e2-9574-6e6b01a5fcf3,할리스 서울6호점,할리스,서울 동대문구 89길 14
4551e1ec-8ef7-467e-9635-f8b5d0b390c9,빽다방 울산2호점,빽다방,울산 중구 41길 26
59382aa9-1040-43da-9e70-0b7ace29c52a,커피빈 서울3호점,커피빈,서울 종로구 74길 88
a9d8e87f-3d14-49d5-b4c0-253035628b66,스타벅스 서울15호점,스타벅스,서울 성동구 86길 75
1690ca62-1eef-4e02-a55f-62c97b4a6ed5,스타벅스 서울12호점,스타벅스,서울 종로구 7길 2
1e2a300e-8aa6-4ee2-bfb5-c0d6733c36de,커피빈 서울8호점,커피빈,서울 강남구 41길 48
b18cfadd-a1a6-4547-9084-c86fb3427201,스타벅스 서울1호점,스타벅스,서울 동대문구 41길 42
6dbdd830-06ac-4fa8-a1f5-5f61859288c9,할리스 부산8호점,할리스,부산 해운대구 74길 44
a61ca3f9-6a3e-4f1d-97b2-4a93c25bc348,매머드 대전10호점,매머드,대전 중구  50길 60
ec561f24-1a14-40ba-b961-7033646a7208,할리스 서울11호점,할리스,서울 강남구 44길 72
9ba94d81-080f-42ac-b630-22fc6fd61b90,이디야 인천3호점,이디야,인천 미추홀구 60길 3
9ffbed65-bb58-42e0-bc69-b9108530eb9e,이디야 울산4호점,이디야,울산 동구 94길 35
0a332405-879e-43ca-8658-1303334d209a,매머드 서울15호점,매머드,서울 성동구 93길 36
24fcf977-066f-4240-bba1-3c468d5a8dde,할리스 서울3호점,할리스,서울 종로구 20길 38
b2545eca-da1a-4a59-8aab-d7c42b002df3,할리스 서울14호점,할리스,서울 동대문구 31길 61
63f575d0-1036-418a-a283-d1fc095e2c4a,이디야 울산9호점,이디야,울산 동구 96길 96
785141e1-66af-4a1a-ad18-262f2697f1f1,컴포즈 서울11호점,컴포즈,서울 동대문구 3길 21
f4b79bd6-8389-4fe6-8bac-92e1464f285e,할리스 대전14호점,할리스,대전 유성구 10길 90
09f6518d-c537-4f8b-9932-a0c7f8c97b88,이디야 서울14호점,이디야,서울 서대문구 40길 87
a63a7ad4-031c-4c09-a049-c90322ccb987,컴포즈 대구1호점,컴포즈,대구 수성구 50길 96
b03e00de-fc3c-4290-8ca7-f74ae3edea0a,할리스 울산4호점,할리스,울산 동구 91길 39
d26381a9-9227-4e51-8586-263eb1face31,할리스 대전5호점,할리스,대전 유성구 61길 88
2a0893ac-9c6d-4a67-be8f-bdd6d809acbf,할리스 서울1호점,할리스,서울 종로구 30길 81
934285da-adce-473f-96c3-78de595d6ba6,매머드 대구7호점,매머드,대구 수성구 75길 59
8d900ca8-ab1e-4271-9c82-b7fe6024fd29,컴포즈 인천3호점,컴포즈,인천 계양구 4길 74
c16b780a-2792-4aa0-80b0-a902351929c7,매머드 인천5호점,매머드,인천 계양구 40길 49
61282c78-c461-435c-8b26-1bb360001c2d,투썸 대전2호점,투썸,대전 중구  4길 19
a4219206-8e1b-49cd-83cb-2616ba86876d,커피빈 울산10호점,커피빈,울산 중구 44길 27
9c6cefaf-150e-483c-94f5-cc7ff30aaa46,매머드 서울9호점,매머드,서울 성동구 41길 32
88329e76-ed59-425b-ae55-b512e72cd4a7,투썸 광주3호점,투썸,광주 서구 3길 96
f799747f-f332-4a62-ab24-9b350c843948,컴포즈 광주8호점,컴포즈,광주 광산구 47길 21
b336563c-616e-49b1-94f3-d42d6d6b0821,컴포즈 대전14호점,컴포즈,대전 유성구 18길 84
c2085ce7-4753-4bc7-bc97-f98f86fceb3c,이디야 광주13호점,이디야,광주 서구 10길 50
ddf13bbc-210f-4af9-8b37-55a70ccd1d53,커피빈 대전11호점,커피빈,대전 유성구 4길 67
17973641-9316-4471-8fc1-7274e25c6378,이디야 대구5호점,이디야,대구 북구 4길 44
4f19bc7f-adfe-4a37-96c5-ad6ab778054f,매머드 대전9호점,매머드,대전 유성구 97길 84
650e4d05-b42c-49a7-939a-308cee364199,컴포즈 부산3호점,컴포즈,부산 연제구 2길 62
9ba7b9af-2037-40a2-8e39-e896e5ab15fa,커피빈 대전8호점,커피빈,대전 유성구 24길 57
df7ff3cd-ea0a-439d-a93d-169f5fa9d4fd,이디야 울산1호점,이디야,울산 동구 74길 6
8f78c0b7-178b-4529-9a83-82d03b7fe51b,빽다방 부산15호점,빽다방,부산 금정구 33길 35
620cc27a-0fe4-4013-afa6-90e1802c41a5,할리스 서울8호점,할리스,서울 동대문구 81길 55
ff9d7ba9-2f28-49c2-a374-bc09a6796db5,이디야 서울15호점,이디야,서울 강남구 34길 31
98efcf90-614d-49a1-abc6-a027c3cc2a25,빽다방 인천4호점,빽다방,인천 미추홀구 15길 39
5876bbf9-c44e-4558-9765-2adafc2753ae,스타벅스 인천7호점,스타벅스,인천 부평구 3길 89
621bef55-058b-461d-bd17-5afafbba68f5,커피빈 인천9호점,커피빈,인천 계양구 18길 82
93391fbc-96f1-4745-825e-0f79c5732a64,컴포즈 서울1호점,컴포즈,서울 강남구 11길 24
f3ecad70-0d93-40bb-9e95-81a56c24ec0a,이디야 인천4호점,이디야,인천 부평구 83길 39
5a64bc7d-beb7-4446-b373-4abd1d0382c4,스타벅스 서울1호점,스타벅스,서울 종로구 20길 3
35e8c122-2e54-4e69-b66d-7cc16f42bd3a,빽다방 서울9호점,빽다방,서울 성동구 34길 73
784847eb-2ec6-464d-9990-6e63d6130227,커피빈 서울9호점,커피빈,서울 종로구 85길 14
5fbbc018-d9c0-4a7f-b425-ff121152fee6,투썸 부산1호점,투썸,부산 금정구 48길 72
21ad2ea0-6cb2-42fc-9e5b-169fb4b97ae7,매머드 대전14호점,매머드,대전 중구  29길 7
912b4379-a623-44a5-ac57-a9c62631976f,이디야 대전2호점,이디야,대전 유성구 22길 47
ca27d16f-48bd-4682-a583-734734e2d68f,스타벅스 인천7호점,스타벅스,인천 계양구 60길 36
38107879-b5b3-4ead-874b-6c363cce6ae5,컴포즈 광주9호점,컴포즈,광주 서구 60길 17
d3e7a1fb-36c1-43a3-85f6-13220bd2764b,커피빈 울산4호점,커피빈,울산 중구 26길 66
fb545431-7715-460c-bf6b-300119eb3847,할리스 서울1호점,할리스,서울 종로구 77길 84
ac7aeb2c-d656-43d2-8e34-b5258f656b0f,이디야 대구2호점,이디야,대구 수성구 95길 49
ea442be1-8348-4e12-b2e1-6488563ecca8,빽다방 대구15호점,빽다방,대구 수성구 19길 9
bab0574c-feda-42f5-9de7-1742658349ee,스타벅스 인천1호점,스타벅스,인천 계양구 49길 73
f98e2754-1809-429d-8960-77c37f6d1411,빽다방 울산15호점,빽다방,울산 동구 82길 57
234dd540-2fa3-495b-ad07-3cd09739a18e,커피빈 부산3호점,커피빈,부산 연제구 90길 89
6ae82286-4ee6-46ae-8d51-e480063469c6,컴포즈 서울10호점,컴포즈,서울 성동구 79길 45
b94258b9-8548-4eef-903d-d02fecc8c8cb,빽다방 울산5호점,빽다방,울산 동구 10길 46
2b5e171c-07ac-4603-b075-d4adcee74607,매머드 대전9호점,매머드,대전 중구  96길 51
42f42c90-dafd-4679-b95e-f07dbf548ea1,투썸 인천13호점,투썸,인천 부평구 5길 1
3cceea55-017f-402e-9f16-73afb9848101,컴포즈 광주7호점,컴포즈,광주 서구 75길 35
8447d1fe-bc11-4e1d-96cc-4273dd4ac013,커피빈 부산9호점,커피빈,부산 연제구 5길 11
54610bdc-6fd2-4558-a16a-15f65ad9aaff,커피빈 인천11호점,커피빈,인천 미추홀구 20길 3
68d60d87-76db-4dc9-9d64-8ae307114e65,투썸 대전7호점,투썸,대전 유성구 17길 85
b775007b-5371-468b-9bf7-70903bd93195,커피빈 대구13호점,커피빈,대구 달서구 23길 71
a8559ada-fe11-4bf9-b30b-dde66f4790c1,컴포즈 서울14호점,컴포즈,서울 동대문구 8길 14
aeb87572-5b0b-4b0a-86e6-a2280f5a9465,컴포즈 서울8호점,컴포즈,서울 동대문구 88길 55
2083173c-ad38-42e8-a4f6-92c9684643e4,이디야 인천9호점,이디야,인천 계양구 19길 53
a2b7227e-b9e8-4779-a31b-5128b4d715c5,매머드 대전15호점,매머드,대전 유성구 45길 32
b827037d-ae77-4772-a971-cb60dad41f30,투썸 서울9호점,투썸,서울 동대문구 64길 37
b355f0b6-355d-440e-aab0-0c4f6b192766,커피빈 대구3호점,커피빈,대구 북구 22길 97
90e16932-e7d3-46ac-9f97-35ebed3f15d0,스타벅스 울산11호점,스타벅스,울산 동구 44길 50
316592fd-6ea9-4e22-998b-c714a621eb1e,스타벅스 서울15호점,스타벅스,서울 종로구 52길 82
4f1d97fb-301a-4d3f-aafe-05985d949d7d,커피빈 서울11호점,커피빈,서울 강남구 96길 88
b352b46e-52ce-48a0-9d43-0efdb082f704,빽다방 대전2호점,빽다방,대전 중구  7길 72
d99bcf16-ed6e-4a2d-ad26-84f7dc55f45d,할리스 서울4호점,할리스,서울 서대문구 45길 26
345e9129-72dc-4c84-afeb-f7f5b75a988c,커피빈 대구6호점,커피빈,대구 수성구 22길 1
56ab58f7-0733-4125-aee8-3eabc6bb17cc,투썸 서울10호점,투썸,서울 강남구 65길 60
e654b0aa-bbf8-43e0-9d3b-07471e02ab67,투썸 서울1호점,투썸,서울 강남구 45길 45
b7629458-f50e-4d47-b02f-24bfaccfc4b1,스타벅스 서울8호점,스타벅스,서울 성동구 45길 14
e4c191ab-eceb-4975-ac91-3b9b999b020e,커피빈 대전9호점,커피빈,대전 유성구 63길 79
a2f1da62-f158-47e8-9f5d-611d01589849,커피빈 대전8호점,커피빈,대전 유성구 77길 41
cfb14709-c3a4-4712-b3c7-baa8f61015b1,커피빈 인천2호점,커피빈,인천 미추홀구 70길 56
bdd7c4a8-4371-4b7f-abdf-ef6e0f270ddc,이디야 광주8호점,이디야,광주 광산구 7길 62
a808f23f-df50-4d22-9976-b9c95b042d2b,매머드 부산13호점,매머드,부산 연제구 99길 25
2ec2ff3d-95b6-43b2-a4b6-61cc86ff715d,할리스 부산15호점,할리스,부산 연제구 96길 13
591d52a1-0756-4c64-a18a-8b7d4835caa9,매머드 부산7호점,매머드,부산 해운대구 34길 2
0de59f11-0cb2-4266-a3eb-28af98410105,할리스 부산13호점,할리스,부산 금정구 46길 86
da617bb9-8cd1-486f-bc90-524adaf0efd9,이디야 서울4호점,이디야,서울 서대문구 40길 99
16cdf90f-8ad7-4726-9f66-0894e8aff20d,커피빈 서울4호점,커피빈,서울 종로구 50길 53
62477257-6f81-40bc-8699-fc0a072456a1,이디야 대전10호점,이디야,대전 중구  42길 41
2411f115-3610-4851-92bb-dc53f0e961e2,이디야 광주6호점,이디야,광주 서구 7길 46
c46e9f64-301f-40a0-b41f-ceb3ac60d191,커피빈 인천1호점,커피빈,인천 계양구 32길 85
014a84b8-c3e1-4d5e-8798-97633907bd8e,스타벅스 서울9호점,스타벅스,서울 서대문구 63길 70
bd06f2f6-2d1d-4701-aa18-9ceed59362a6,빽다방 서울13호점,빽다방,서울 서대문구 92길 33
0fec8d33-994b-42d5-bbc6-6f1c400d9a38,이디야 부산6호점,이디야,부산 금정구 31길 51
590dacbf-8340-46b5-bf2e-1c92d46c69cb,할리스 인천12호점,할리스,인천 부평구 17길 68
81acc58e-d964-4a91-9b13-174199985030,스타벅스 인천2호점,스타벅스,인천 부평구 62길 15
d075adef-588e-4467-9645-67fd2927d673,빽다방 인천2호점,빽다방,인천 부평구 49길 85
4b10b685-bfc3-44cc-9c0a-939074e7e0e9,커피빈 대전3호점,커피빈,대전 중구  95길 73
2a46c8d8-0d87-4eae-a881-5ecd03ca499e,할리스 부산7호점,할리스,부산 금정구 39길 20
a08204f6-d333-448f-bc9e-2f3bbea9be8f,컴포즈 서울3호점,컴포즈,서울 동대문구 44길 64
423a63d9-8667-4fa9-9e7d-be5d3146bff5,컴포즈 서울6호점,컴포즈,서울 동대문구 87길 80
5d0369e7-f2ac-44ee-92b7-5c7e2de65fe2,투썸 서울4호점,투썸,서울 동대문구 19길 1
244024b8-2732-424e-b2a0-7a2d79e6099c,스타벅스 대전10호점,스타벅스,대전 중구  43길 56
3da1e33e-3195-4b12-9ff7-a3bfd5014bbe,할리스 대구3호점,할리스,대구 북구 69길 74
a9c35428-2c67-488b-a1e9-b034e06c4cd9,빽다방 인천14호점,빽다방,인천 계양구 58길 32
e2ff8e1f-7025-4731-ae4f-40a397936a1b,할리스 서울8호점,할리스,서울 강남구 4길 38
ef56643a-a18a-4815-83db-d86e745baff0,매머드 대구5호점,매머드,대구 달서구 20길 14
ac9f0854-5fc6-42a6-a43b-9d143c7e27b0,커피빈 대구14호점,커피빈,대구 수성구 35길 6
9e8d972b-be13-4b6d-b068-f99e86082eac,할리스 인천5호점,할리스,인천 미추홀구 39길 10
25fa3dd8-9c13-41cc-aa07-7053587062b5,할리스 부산3호점,할리스,부산 해운대구 7길 65
44188d3e-854b-4157-9110-8f661b3746f7,투썸 부산1호점,투썸,부산 해운대구 9길 82
d97c4083-dae6-47a0-b6a6-9d23ce93d8bd,스타벅스 인천5호점,스타벅스,인천 계양구 81길 97
9bc28fef-2dda-409c-86a6-4e752a7c3c94,매머드 울산5호점,매머드,울산 동구 55길 9
eb558df7-6d11-4c76-958f-928aed72c43c,할리스 울산15호점,할리스,울산 중구 22길 48
c74a01e4-b91e-477c-9d81-665a726eea0f,스타벅스 부산11호점,스타벅스,부산 해운대구 16길 86
051aaba9-aa6d-45fd-802f-cfdc4a9cb3cd,이디야 서울2호점,이디야,서울 강남구 5길 50
a41b9a53-a7b1-456e-8d31-06ea056db873,빽다방 대구6호점,빽다방,대구 수성구 28길 8
4a5c868d-bffa-4abb-9785-f575fd5322e2,커피빈 서울8호점,커피빈,서울 동대문구 17길 45
a4b5ce6e-d6ed-44a2-befd-54a83889b555,빽다방 대구7호점,빽다방,대구 북구 3길 84
9a176c8b-a8e3-465d-adfd-d97611534e82,매머드 서울13호점,매머드,서울 동대문구 10길 74
2129ae1d-fd37-4a9e-82ad-c2f0d5dd99ef,이디야 서울8호점,이디야,서울 동대문구 58길 66
668ba526-cb75-4326-9b96-4f35b9f26e4b,커피빈 대구3호점,커피빈,대구 수성구 90길 84
f4630c07-05e8-4bdb-9cdb-188259a5b27a,투썸 대전15호점,투썸,대전 유성구 28길 35
0e0d96d9-3535-48c4-a8f6-22f1f9e04d55,할리스 서울3호점,할리스,서울 강남구 16길 63
d6c1223d-8810-4fc0-b9e3-2113196ea849,커피빈 부산7호점,커피빈,부산 연제구 59길 22
86fb2e09-7a23-40ca-a049-2e4d08cb93cb,빽다방 대전13호점,빽다방,대전 유성구 61길 75
91c0bc6a-69a2-41ab-afe9-bf12d549843e,빽다방 인천7호점,빽다방,인천 계양구 73길 74
62fc36e4-2e4b-414d-8c5e-a98eeea9ea99,할리스 인천14호점,할리스,인천 계양구 21길 89
5e7cdeb0-1e2e-482d-b389-c447a9e59a09,빽다방 광주2호점,빽다방,광주 광산구 73길 98
5fdc82b2-2d95-4e72-b8d9-b30cc0541b97,커피빈 인천1호점,커피빈,인천 미추홀구 70길 45
b950c6f8-18c4-4c62-a47a-604f6dea0f9b,컴포즈 서울10호점,컴포즈,서울 강남구 80길 54
c8211f01-4a89-4de4-ab95-304f51915ef9,투썸 울산5호점,투썸,울산 중구 28길 30
082d0593-3888-40ab-82b4-da5bfd62a1fd,커피빈 부산6호점,커피빈,부산 금정구 68길 49
dca10634-65b9-4059-b07e-27f2733c5de4,빽다방 서울5호점,빽다방,서울 동대문구 8길 40
e1f10f16-267c-4cca-b790-6bffa7cc8e51,투썸 울산8호점,투썸,울산 중구 11길 70
e9768fe1-a4ec-4033-9a54-9f9eb1e44a2d,할리스 대구12호점,할리스,대구 북구 8길 85
66bcec8f-7384-492f-ace0-de718c46dff1,컴포즈 울산12호점,컴포즈,울산 동구 61길 21
69db83bb-8706-475c-b882-2c93974b3844,할리스 부산8호점,할리스,부산 해운대구 24길 31
41d26066-324b-4e0f-be36-d395bfec91d2,스타벅스 울산4호점,스타벅스,울산 동구 92길 96
81ada162-b30a-415e-a8f2-0c57b27dee33,할리스 서울11호점,할리스,서울 강남구 81길 70
28ea7e52-f605-4b4c-8ae9-312f997b275d,할리스 서울14호점,할리스,서울 강남구 49길 57
79bac134-691d-4e33-bcad-15f6792921a5,커피빈 부산7호점,커피빈,부산 금정구 49길 18
60299e0c-5fff-41cf-9cfa-e345dd592051,할리스 광주11호점,할리스,광주 광산구 74길 10
5d77c850-0aab-4501-acb8-fe46ee6d0780,이디야 인천12호점,이디야,인천 미추홀구 26길 82
a4df27fa-3954-4987-b5c6-966c133c1b21,할리스 서울15호점,할리스,서울 서대문구 22길 84
1714412f-789b-4901-9a4a-4d0082599585,매머드 서울1호점,매머드,서울 서대문구 53길 17
63529458-66c5-4be6-a212-b69dee71a93a,할리스 광주4호점,할리스,광주 광산구 50길 54
d752d22d-dd53-4d96-8ac6-6c44e0eb9663,스타벅스 울산14호점,스타벅스,울산 동구 92길 88
d221a48d-1da0-4ede-a92d-96bcd7a2d023,스타벅스 서울7호점,스타벅스,서울 동대문구 31길 18
d55f1db0-c9b8-495d-b0ed-dc1771827ea5,빽다방 광주8호점,빽다방,광주 서구 72길 5
4e62957e-0ba6-40c6-98e9-e5cc19104d64,빽다방 울산6호점,빽다방,울산 중구 55길 64
0fdfb62d-397d-43d1-bad0-f771dd90e00b,커피빈 서울13호점,커피빈,서울 강남구 70길 52
f97928d8-fa2d-47c0-a5eb-b9adff887574,커피빈 광주6호점,커피빈,광주 서구 54길 24
19a636b6-3f08-4492-b758-aa4db33a86e3,빽다방 대구10호점,빽다방,대구 북구 45길 6
daae7b78-45b1-4d72-9918-6d418d2f2afa,투썸 울산3호점,투썸,울산 동구 49길 5
600650d3-c088-4717-9751-0675c0d897c6,빽다방 광주13호점,빽다방,광주 서구 15길 30
79619ecf-ef86-48b7-8cc3-3b1bc328ea7a,할리스 대전1호점,할리스,대전 중구  86길 72
1d0d0c7b-5789-4321-9dac-86a161a1ef26,빽다방 부산10호점,빽다방,부산 연제구 62길 29
30a2ce09-be5d-42f0-9aa7-bb75c53974d5,커피빈 부산8호점,커피빈,부산 해운대구 27길 32
2a3bfc37-d6f6-465e-b827-fe1ca3d2a50e,컴포즈 서울11호점,컴포즈,서울 종로구 76길 17
c5f5d2ae-4bf9-4264-af36-abc93b8b28a2,스타벅스 서울11호점,스타벅스,서울 동대문구 89길 64
4aca2d6e-413f-4cf0-8c6e-c9cf1ab28809,투썸 울산15호점,투썸,울산 중구 58길 33
42280373-d786-42ec-9ebd-3c026310a99d,스타벅스 서울10호점,스타벅스,서울 동대문구 2길 88
6d830c90-a8a6-4243-ab61-41c9539a6b68,빽다방 대전10호점,빽다방,대전 유성구 45길 45
568e5af1-5632-4d2c-90aa-c4fc13f76c2f,컴포즈 대구13호점,컴포즈,대구 북구 92길 66
7f3aafb0-8e4b-44d8-9215-d7ad0671172e,빽다방 인천8호점,빽다방,인천 부평구 90길 8
1923f33f-10fb-42d0-9dc7-cb24bd8a5e37,매머드 울산5호점,매머드,울산 중구 70길 68
6214422f-fd75-46f1-937b-36b6e40a8983,빽다방 부산9호점,빽다방,부산 연제구 51길 20
87d38d0a-1ae1-47a4-978a-a6bb5e76917b,빽다방 대전15호점,빽다방,대전 유성구 7길 25
449627a7-c54d-48fd-929c-94c47a3f4b5a,스타벅스 부산10호점,스타벅스,부산 금정구 86길 8
7c2fb23f-7b58-495d-9853-b4e59b61ce72,매머드 광주9호점,매머드,광주 서구 93길 76
48c2d751-1607-4453-b334-0616ae46c828,매머드 서울10호점,매머드,서울 강남구 14길 89
2b2f16ef-cbf3-4cf4-a8c2-8e42ccbf2ec4,매머드 울산12호점,매머드,울산 동구 67길 66
04690a9b-19d4-44a4-8bcc-52d7c8a61390,할리스 서울6호점,할리스,서울 성동구 8길 3
fd20a003-d370-4f07-af07-b0241a66edfa,투썸 광주1호점,투썸,광주 광산구 41길 9
8adc0749-e90a-41ff-bba2-b4aa925ff2fa,빽다방 서울13호점,빽다방,서울 강남구 63길 71
25ca2a08-777c-4400-88b4-ff111967fff1,컴포즈 울산9호점,컴포즈,울산 중구 13길 33
8a7d0d1a-3a9b-4185-b706-2cf3ae2c40f9,빽다방 부산15호점,빽다방,부산 연제구 92길 83
c6c7f5f0-98dc-43fd-8bbf-c0b5421f6cdf,이디야 부산12호점,이디야,부산 해운대구 18길 12
778c0320-7f80-45cb-953c-e6c918932688,컴포즈 대구6호점,컴포즈,대구 수성구 51길 5
6c821797-b66a-4219-af26-6099f6a3b36b,빽다방 인천15호점,빽다방,인천 부평구 36길 98
2001d836-a8ee-430c-a522-32be50cc6670,투썸 대전15호점,투썸,대전 중구  51길 55
3189e6ff-25af-4845-be31-61884c86e6b8,매머드 광주2호점,매머드,광주 광산구 31길 10
